▲ Next.js 16.2.1 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.1.82:3000
- Environments: .env.local, .env
✓ Ready in 197ms

(node:59400) Warning: SECURITY WARNING: The SSL modes 'prefer', 'require', and 'verify-ca' are treated as aliases for 'verify-full'.
In the next major version (pg-connection-string v3.0.0 and pg v9.0.0), these modes will adopt standard libpq semantics, which have weaker security guarantees.

To prepare for this change:
- If you want the current behavior, explicitly use 'sslmode=verify-full'
- If you want libpq compatibility now, use 'uselibpqcompat=true&sslmode=require'

See https://www.postgresql.org/docs/current/libpq-ssl.html for libpq SSL mode definitions.
 GET /api/binance/credentials 200 in 133ms (next.js: 4ms, application-code: 129ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1418ms (next.js: 5ms, application-code: 1412ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 608ms (next.js: 1897µs, application-code: 606ms)
 POST /api/p2p/bot/cycle 200 in 28.1s (next.js: 7ms, application-code: 28.1s)
 GET /api/p2p/bot/config 200 in 147ms (next.js: 8ms, application-code: 139ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 969ms (next.js: 2ms, application-code: 966ms)
 GET /api/p2p/bot/exchange-config?_=50hb9f5mc83 200 in 964ms (next.js: 4ms, application-code: 959ms)
 GET /api/binance/credentials 200 in 133ms (next.js: 3ms, application-code: 130ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1347ms (next.js: 9ms, application-code: 1338ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 602ms (next.js: 1736µs, application-code: 600ms)
 GET /api/p2p/capacity 200 in 1031ms (next.js: 18ms, application-code: 1013ms)
 GET /api/binance/p2p-history 200 in 5.2s (next.js: 9ms, application-code: 5.2s)
 GET /api/p2p/initial-capital 200 in 133ms (next.js: 4ms, application-code: 129ms)
 POST /api/p2p/bot/cycle 200 in 28.2s (next.js: 1586µs, application-code: 28.2s)
 GET /api/p2p/bot/config 200 in 144ms (next.js: 8ms, application-code: 136ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 273ms (next.js: 18ms, application-code: 255ms)
 GET /api/p2p/bot/exchange-config?_=ne88v3l1ba7 200 in 909ms (next.js: 5ms, application-code: 904ms)
 GET /api/binance/credentials 200 in 136ms (next.js: 4ms, application-code: 132ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1279ms (next.js: 9ms, application-code: 1270ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 599ms (next.js: 1250µs, application-code: 598ms)
 POST /api/p2p/bot/cycle 200 in 28.8s (next.js: 3ms, application-code: 28.8s)
 GET /api/p2p/bot/config 200 in 142ms (next.js: 6ms, application-code: 136ms)
 GET /api/p2p/bot/exchange-config?_=4v89t9yhmfy 200 in 904ms (next.js: 6ms, application-code: 899ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 917ms (next.js: 7ms, application-code: 910ms)
 GET /api/binance/credentials 200 in 143ms (next.js: 7ms, application-code: 136ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1279ms (next.js: 6ms, application-code: 1273ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 604ms (next.js: 4ms, application-code: 600ms)
 GET /api/p2p/capacity 200 in 1058ms (next.js: 22ms, application-code: 1036ms)
 GET /api/binance/p2p-history 200 in 5.2s (next.js: 12ms, application-code: 5.2s)
 GET /api/p2p/initial-capital 200 in 141ms (next.js: 6ms, application-code: 135ms)
 POST /api/p2p/bot/cycle 200 in 28.3s (next.js: 10ms, application-code: 28.2s)
 GET /api/p2p/bot/config 200 in 140ms (next.js: 6ms, application-code: 134ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 911ms (next.js: 14ms, application-code: 897ms)
 GET /api/p2p/bot/exchange-config?_=t9v5a3ccz1 200 in 898ms (next.js: 9ms, application-code: 888ms)
 GET /api/binance/credentials 200 in 136ms (next.js: 6ms, application-code: 130ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1289ms (next.js: 7ms, application-code: 1282ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 628ms (next.js: 3ms, application-code: 625ms)
 POST /api/p2p/bot/cycle 200 in 28.3s (next.js: 3ms, application-code: 28.3s)
 GET /api/p2p/bot/config 200 in 136ms (next.js: 5ms, application-code: 130ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 900ms (next.js: 11ms, application-code: 889ms)
 GET /api/p2p/bot/exchange-config?_=pc3pgtukal 200 in 901ms (next.js: 6ms, application-code: 895ms)
 GET /api/binance/credentials 200 in 137ms (next.js: 3ms, application-code: 134ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1285ms (next.js: 7ms, application-code: 1278ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 608ms (next.js: 3ms, application-code: 605ms)
 GET /api/p2p/capacity 200 in 1041ms (next.js: 17ms, application-code: 1023ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 10ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 140ms (next.js: 7ms, application-code: 133ms)
 POST /api/p2p/bot/cycle 200 in 29.4s (next.js: 5ms, application-code: 29.4s)
 GET /api/p2p/bot/config 200 in 143ms (next.js: 8ms, application-code: 135ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 922ms (next.js: 16ms, application-code: 907ms)
 GET /api/p2p/bot/exchange-config?_=i2vthjwjhu8 200 in 906ms (next.js: 7ms, application-code: 899ms)
 GET /api/binance/credentials 200 in 143ms (next.js: 2ms, application-code: 140ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1285ms (next.js: 5ms, application-code: 1280ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 599ms (next.js: 3ms, application-code: 596ms)
 POST /api/p2p/bot/cycle 200 in 28.1s (next.js: 3ms, application-code: 28.1s)
 GET /api/p2p/bot/config 200 in 144ms (next.js: 8ms, application-code: 136ms)
 GET /api/p2p/bot/exchange-config?_=784qymfg3lj 200 in 928ms (next.js: 5ms, application-code: 923ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 952ms (next.js: 17ms, application-code: 935ms)
 GET /api/binance/credentials 200 in 139ms (next.js: 4ms, application-code: 135ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 635ms (next.js: 3ms, application-code: 632ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1910ms (next.js: 6ms, application-code: 1904ms)
 GET /api/p2p/capacity 200 in 260ms (next.js: 5ms, application-code: 255ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 5ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 136ms (next.js: 4ms, application-code: 132ms)
 POST /api/p2p/bot/cycle 200 in 28.8s (next.js: 5ms, application-code: 28.8s)
 GET /api/p2p/bot/config 200 in 145ms (next.js: 9ms, application-code: 136ms)
 GET /api/p2p/bot/exchange-config?_=by4pyq93spp 200 in 903ms (next.js: 7ms, application-code: 896ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 916ms (next.js: 5ms, application-code: 910ms)
 GET /api/binance/credentials 200 in 131ms (next.js: 2ms, application-code: 129ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1298ms (next.js: 11ms, application-code: 1287ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 599ms (next.js: 1832µs, application-code: 597ms)
 POST /api/p2p/bot/cycle 200 in 28.6s (next.js: 4ms, application-code: 28.6s)
 GET /api/p2p/bot/config 200 in 136ms (next.js: 5ms, application-code: 131ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 925ms (next.js: 13ms, application-code: 912ms)
 GET /api/p2p/bot/exchange-config?_=mcwgngwzxek 200 in 911ms (next.js: 9ms, application-code: 902ms)
 GET /api/binance/credentials 200 in 131ms (next.js: 2ms, application-code: 129ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1294ms (next.js: 5ms, application-code: 1289ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 608ms (next.js: 4ms, application-code: 604ms)
 GET /api/p2p/capacity 200 in 296ms (next.js: 33ms, application-code: 263ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 24ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 137ms (next.js: 6ms, application-code: 131ms)
 POST /api/p2p/bot/cycle 200 in 28.1s (next.js: 2ms, application-code: 28.1s)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 164ms (next.js: 25ms, application-code: 139ms)
 GET /api/p2p/bot/exchange-config?_=7i7hqhviv8 200 in 948ms (next.js: 5ms, application-code: 943ms)
 GET /api/p2p/bot/config 200 in 993ms (next.js: 40ms, application-code: 953ms)
 GET /api/binance/credentials 200 in 135ms (next.js: 3ms, application-code: 132ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1353ms (next.js: 27ms, application-code: 1326ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 605ms (next.js: 4ms, application-code: 602ms)
 POST /api/p2p/bot/cycle 200 in 28.2s (next.js: 4ms, application-code: 28.2s)
 GET /api/p2p/bot/config 200 in 154ms (next.js: 20ms, application-code: 134ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 914ms (next.js: 9ms, application-code: 905ms)
 GET /api/p2p/bot/exchange-config?_=x81b4fn6o7 200 in 920ms (next.js: 11ms, application-code: 909ms)
 GET /api/binance/credentials 200 in 132ms (next.js: 3ms, application-code: 129ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1303ms (next.js: 3ms, application-code: 1300ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 599ms (next.js: 2ms, application-code: 597ms)
 GET /api/p2p/capacity 200 in 265ms (next.js: 9ms, application-code: 256ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 3ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 137ms (next.js: 6ms, application-code: 131ms)
 POST /api/p2p/bot/cycle 200 in 28.0s (next.js: 8ms, application-code: 28.0s)
 GET /api/p2p/bot/config 200 in 139ms (next.js: 8ms, application-code: 131ms)
 GET /api/p2p/bot/exchange-config?_=u9s0zh96j89 200 in 950ms (next.js: 3ms, application-code: 947ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 955ms (next.js: 1569µs, application-code: 954ms)
 GET /api/binance/credentials 200 in 135ms (next.js: 5ms, application-code: 130ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1331ms (next.js: 3ms, application-code: 1328ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 604ms (next.js: 1741µs, application-code: 602ms)
 GET /api/p2p/capacity 200 in 1044ms (next.js: 7ms, application-code: 1037ms)
 GET /api/operations 200 in 1889ms (next.js: 27ms, application-code: 1862ms)
 GET /api/operations 200 in 263ms (next.js: 2ms, application-code: 261ms)
 GET /api/p2p/bot/config 200 in 140ms (next.js: 6ms, application-code: 135ms)
 GET /api/p2p/bot/exchange-config?_=fchj4or7bj 200 in 143ms (next.js: 3ms, application-code: 141ms)
 GET /api/binance/credentials 200 in 134ms (next.js: 3ms, application-code: 131ms)
 GET /api/p2p/bot/config 200 in 133ms (next.js: 1343µs, application-code: 131ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 554ms (next.js: 8ms, application-code: 546ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 6ms (next.js: 1137µs, application-code: 5ms)
 GET /api/p2p/bot/exchange-config?_=ko78j781r5n 200 in 133ms (next.js: 1814µs, application-code: 131ms)
 GET /api/binance/credentials 200 in 131ms (next.js: 1171µs, application-code: 130ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 622ms (next.js: 3ms, application-code: 620ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 933ms (next.js: 19ms, application-code: 915ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 259ms (next.js: 1644µs, application-code: 258ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 598ms (next.js: 1897µs, application-code: 597ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 20ms (next.js: 12ms, application-code: 8ms)
 GET /api/p2p/bot/config 200 in 142ms (next.js: 4ms, application-code: 139ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 145ms (next.js: 8ms, application-code: 137ms)
 GET /api/p2p/bot/exchange-config?_=llttrigsxp 200 in 131ms (next.js: 1461µs, application-code: 130ms)
 GET /api/binance/credentials 200 in 131ms (next.js: 1949µs, application-code: 129ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 603ms (next.js: 3ms, application-code: 600ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 602ms (next.js: 3ms, application-code: 599ms)
 GET /api/binance/p2p-history 200 in 5.3s (next.js: 46ms, application-code: 5.2s)
 GET /api/p2p/initial-capital 200 in 131ms (next.js: 2ms, application-code: 129ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 603ms (next.js: 1833µs, application-code: 601ms)
 POST /api/p2p/bot/cycle 200 in 28.0s (next.js: 6ms, application-code: 28.0s)
 GET /api/p2p/bot/config 200 in 145ms (next.js: 6ms, application-code: 138ms)
 GET /api/p2p/bot/exchange-config?_=ftf9wvqzjm 200 in 147ms (next.js: 15ms, application-code: 132ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 269ms (next.js: 9ms, application-code: 260ms)
 GET /api/binance/credentials 200 in 134ms (next.js: 2ms, application-code: 132ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 531ms (next.js: 13ms, application-code: 518ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 602ms (next.js: 2ms, application-code: 600ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 1905µs, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 130ms (next.js: 1349µs, application-code: 129ms)
 GET /api/p2p/capacity 200 in 259ms (next.js: 2ms, application-code: 256ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 10ms, application-code: 4.3s)
 GET /api/p2p/initial-capital 200 in 141ms (next.js: 4ms, application-code: 136ms)
 GET /api/binance/p2p-history 200 in 5.3s (next.js: 8ms, application-code: 5.2s)
 GET /api/p2p/initial-capital 200 in 140ms (next.js: 3ms, application-code: 137ms)
 POST /api/p2p/bot/cycle 200 in 28.8s (next.js: 1763µs, application-code: 28.8s)
 GET /api/p2p/bot/config 200 in 149ms (next.js: 13ms, application-code: 136ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 274ms (next.js: 18ms, application-code: 256ms)
 GET /api/p2p/bot/exchange-config?_=mn6dc0ootnb 200 in 916ms (next.js: 4ms, application-code: 912ms)
 GET /api/binance/credentials 200 in 137ms (next.js: 4ms, application-code: 134ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1287ms (next.js: 1699µs, application-code: 1285ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 604ms (next.js: 5ms, application-code: 600ms)
 GET /api/p2p/capacity 200 in 257ms (next.js: 3ms, application-code: 254ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 1678µs, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 130ms (next.js: 2ms, application-code: 128ms)
 GET /api/binance/p2p-history 200 in 5.3s (next.js: 15ms, application-code: 5.3s)
 GET /api/p2p/initial-capital 200 in 142ms (next.js: 7ms, application-code: 136ms)
 POST /api/p2p/bot/cycle 200 in 28.6s (next.js: 4ms, application-code: 28.6s)
 GET /api/p2p/bot/config 200 in 142ms (next.js: 5ms, application-code: 138ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 147ms (next.js: 12ms, application-code: 135ms)
 GET /api/p2p/bot/exchange-config?_=ppx6jhb4gfs 200 in 894ms (next.js: 7ms, application-code: 887ms)
 GET /api/binance/credentials 200 in 140ms (next.js: 5ms, application-code: 135ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1294ms (next.js: 16ms, application-code: 1278ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 600ms (next.js: 1979µs, application-code: 598ms)
 GET /api/p2p/capacity 200 in 255ms (next.js: 1957µs, application-code: 253ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 2ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 138ms (next.js: 7ms, application-code: 131ms)
 GET /api/binance/p2p-history 200 in 5.1s (next.js: 7ms, application-code: 5.1s)
 GET /api/p2p/initial-capital 200 in 138ms (next.js: 5ms, application-code: 133ms)
 POST /api/p2p/bot/cycle 200 in 28.2s (next.js: 4ms, application-code: 28.2s)
 GET /api/p2p/bot/config 200 in 135ms (next.js: 3ms, application-code: 132ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 263ms (next.js: 6ms, application-code: 257ms)
 GET /api/p2p/bot/exchange-config?_=12kpbpxkn8gb 200 in 903ms (next.js: 12ms, application-code: 891ms)
 GET /api/binance/credentials 200 in 132ms (next.js: 2ms, application-code: 130ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1292ms (next.js: 9ms, application-code: 1283ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 603ms (next.js: 1327µs, application-code: 601ms)
 GET /api/p2p/capacity 200 in 136ms (next.js: 2ms, application-code: 134ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 1778µs, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 131ms (next.js: 3ms, application-code: 129ms)
 GET /api/operations 200 in 1203ms (next.js: 25ms, application-code: 1178ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 5ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 130ms (next.js: 1531µs, application-code: 128ms)
 POST /api/p2p/bot/cycle 200 in 28.8s (next.js: 1884µs, application-code: 28.8s)
 GET /api/p2p/bot/config 200 in 138ms (next.js: 6ms, application-code: 132ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 261ms (next.js: 4ms, application-code: 257ms)
 GET /api/p2p/bot/exchange-config?_=lxzalylryq 200 in 907ms (next.js: 4ms, application-code: 903ms)
 GET /api/binance/credentials 200 in 132ms (next.js: 3ms, application-code: 129ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1290ms (next.js: 6ms, application-code: 1285ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 607ms (next.js: 3ms, application-code: 604ms)
 GET /api/p2p/capacity 200 in 262ms (next.js: 3ms, application-code: 259ms)
 GET /api/binance/p2p-history 200 in 4.5s (next.js: 7ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 130ms (next.js: 1891µs, application-code: 128ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 6ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 131ms (next.js: 2ms, application-code: 129ms)
 POST /api/p2p/bot/cycle 200 in 29.1s (next.js: 4ms, application-code: 29.1s)
 GET /api/p2p/bot/config 200 in 143ms (next.js: 10ms, application-code: 133ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 499ms (next.js: 4ms, application-code: 495ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 922ms (next.js: 10ms, application-code: 912ms)
 GET /api/p2p/bot/exchange-config?_=dcpp79uytic 200 in 920ms (next.js: 9ms, application-code: 911ms)
 GET /api/binance/credentials 200 in 133ms (next.js: 3ms, application-code: 130ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 695ms (next.js: 2ms, application-code: 693ms)
 GET /api/p2p/capacity 200 in 256ms (next.js: 1614µs, application-code: 254ms)
 GET /api/operations 200 in 1028ms (next.js: 4ms, application-code: 1025ms)
 GET /api/binance/p2p-history 200 in 4.3s (next.js: 1867µs, application-code: 4.3s)
 GET /api/p2p/initial-capital 200 in 132ms (next.js: 3ms, application-code: 129ms)
 GET /api/operations 200 in 1181ms (next.js: 7ms, application-code: 1174ms)
 GET /api/binance/p2p-history 200 in 4.3s (next.js: 2ms, application-code: 4.3s)
 GET /api/p2p/initial-capital 200 in 139ms (next.js: 5ms, application-code: 134ms)
 POST /api/p2p/bot/cycle 200 in 28.4s (next.js: 3ms, application-code: 28.4s)
 GET /api/p2p/bot/config 200 in 133ms (next.js: 2ms, application-code: 131ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 258ms (next.js: 4ms, application-code: 253ms)
 GET /api/p2p/bot/exchange-config?_=52pjx3sa45t 200 in 898ms (next.js: 2ms, application-code: 896ms)
 GET /api/binance/credentials 200 in 136ms (next.js: 3ms, application-code: 133ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1270ms (next.js: 1179µs, application-code: 1269ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 623ms (next.js: 1205µs, application-code: 622ms)
 GET /api/p2p/capacity 200 in 270ms (next.js: 3ms, application-code: 267ms)
 GET /api/operations 200 in 1030ms (next.js: 2ms, application-code: 1028ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 4ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 138ms (next.js: 4ms, application-code: 134ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 17ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 135ms (next.js: 3ms, application-code: 132ms)
 POST /api/p2p/bot/cycle 200 in 29.2s (next.js: 7ms, application-code: 29.2s)
 GET /api/p2p/bot/config 200 in 137ms (next.js: 3ms, application-code: 134ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 140ms (next.js: 7ms, application-code: 133ms)
 GET /api/p2p/bot/exchange-config?_=96jq53ewzd6 200 in 900ms (next.js: 6ms, application-code: 894ms)
 GET /api/binance/credentials 200 in 134ms (next.js: 3ms, application-code: 131ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1283ms (next.js: 12ms, application-code: 1271ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 600ms (next.js: 4ms, application-code: 596ms)
 GET /api/p2p/capacity 200 in 262ms (next.js: 8ms, application-code: 254ms)
 GET /api/binance/p2p-history 200 in 4.3s (next.js: 3ms, application-code: 4.3s)
 GET /api/p2p/initial-capital 200 in 134ms (next.js: 3ms, application-code: 131ms)
 GET /api/binance/p2p-history 200 in 5.1s (next.js: 5ms, application-code: 5.1s)
 GET /api/p2p/initial-capital 200 in 135ms (next.js: 2ms, application-code: 133ms)
 POST /api/p2p/bot/cycle 200 in 28.4s (next.js: 5ms, application-code: 28.4s)
 GET /api/p2p/bot/config 200 in 143ms (next.js: 14ms, application-code: 129ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 142ms (next.js: 7ms, application-code: 136ms)
 GET /api/p2p/capacity 200 in 265ms (next.js: 4ms, application-code: 261ms)
 GET /api/p2p/bot/exchange-config?_=4f52xvdiz0q 200 in 910ms (next.js: 3ms, application-code: 906ms)
 GET /api/binance/credentials 200 in 129ms (next.js: 1692µs, application-code: 127ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1333ms (next.js: 13ms, application-code: 1320ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 595ms (next.js: 1617µs, application-code: 594ms)
 GET /api/binance/p2p-history 200 in 4.3s (next.js: 9ms, application-code: 4.3s)
 GET /api/p2p/initial-capital 200 in 133ms (next.js: 3ms, application-code: 130ms)
 POST /api/p2p/bot/cycle 200 in 28.7s (next.js: 4ms, application-code: 28.7s)
 GET /api/p2p/bot/config 200 in 132ms (next.js: 3ms, application-code: 129ms)
 GET /api/p2p/bot/exchange-config?_=3niloqlanj8 200 in 895ms (next.js: 3ms, application-code: 892ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 906ms (next.js: 9ms, application-code: 897ms)
 GET /api/binance/credentials 200 in 130ms (next.js: 1959µs, application-code: 128ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1288ms (next.js: 2ms, application-code: 1286ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 600ms (next.js: 2ms, application-code: 597ms)
 GET /api/p2p/capacity 200 in 1148ms (next.js: 49ms, application-code: 1100ms)
 POST /api/p2p/bot/cycle 200 in 28.3s (next.js: 1847µs, application-code: 28.3s)
 GET /api/binance/p2p-history 200 in 5.3s (next.js: 19ms, application-code: 5.3s)
 GET /api/p2p/bot/config 200 in 162ms (next.js: 9ms, application-code: 154ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 162ms (next.js: 14ms, application-code: 147ms)
 GET /api/p2p/initial-capital 200 in 130ms (next.js: 3ms, application-code: 127ms)
 GET /api/p2p/bot/exchange-config?_=aj8ikx7uql8 200 in 910ms (next.js: 5ms, application-code: 905ms)
 GET /api/binance/credentials 200 in 147ms (next.js: 3ms, application-code: 144ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1293ms (next.js: 2ms, application-code: 1291ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 603ms (next.js: 3ms, application-code: 600ms)
 POST /api/p2p/bot/cycle 200 in 28.3s (next.js: 6ms, application-code: 28.3s)
 GET /api/p2p/bot/exchange-config?_=u0041rvcsa 200 in 160ms (next.js: 16ms, application-code: 144ms)
 GET /api/binance/credentials 200 in 134ms (next.js: 3ms, application-code: 131ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 599ms (next.js: 2ms, application-code: 597ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 929ms (next.js: 33ms, application-code: 897ms)
 GET /api/p2p/bot/config 200 in 938ms (next.js: 41ms, application-code: 897ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1313ms (next.js: 27ms, application-code: 1285ms)
 GET /api/p2p/capacity 200 in 1047ms (next.js: 20ms, application-code: 1027ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 13ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 135ms (next.js: 6ms, application-code: 129ms)
 POST /api/p2p/bot/cycle 200 in 29.5s (next.js: 3ms, application-code: 29.5s)
 GET /api/p2p/bot/config 200 in 138ms (next.js: 4ms, application-code: 134ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 265ms (next.js: 8ms, application-code: 258ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 516ms (next.js: 16ms, application-code: 501ms)
 GET /api/p2p/bot/exchange-config?_=25k0a5gv26k 200 in 911ms (next.js: 6ms, application-code: 904ms)
 GET /api/binance/credentials 200 in 135ms (next.js: 3ms, application-code: 132ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 614ms (next.js: 4ms, application-code: 610ms)
 POST /api/p2p/bot/cycle 200 in 28.3s (next.js: 4ms, application-code: 28.3s)
 GET /api/p2p/bot/config 200 in 151ms (next.js: 9ms, application-code: 143ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 979ms (next.js: 20ms, application-code: 959ms)
 GET /api/p2p/bot/exchange-config?_=l92c8rcovq 200 in 970ms (next.js: 10ms, application-code: 960ms)
 GET /api/binance/credentials 200 in 131ms (next.js: 4ms, application-code: 127ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1374ms (next.js: 15ms, application-code: 1359ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 608ms (next.js: 4ms, application-code: 604ms)
